id,order,size,cr,lambda_2,lambda_2_mult,lcr,ucr,lambda_n,lambda_n_mult,edge_orbits,vertex_orbits,group_size,bipartite,regular,1_walk_regular
41675,208,312,False,0.07736,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41677,208,312,False,0.044848,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41679,208,312,False,0.062933,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41681,208,312,False,0.015796,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41683,208,312,False,0.058116,2,False,True,6.0,1,2.0,1.0,416.0,1.0,1.0,False
41685,208,312,False,0.109692,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41687,208,312,False,0.058116,2,False,True,6.0,1,2.0,1.0,416.0,1.0,1.0,False
41689,208,312,False,0.091756,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41691,208,312,False,0.037598,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41693,208,312,False,0.080962,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41695,208,312,False,0.101328,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41697,208,312,False,0.07736,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41699,208,312,False,0.025496,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41701,208,312,False,0.014582,2,False,True,6.0,1,2.0,1.0,416.0,1.0,1.0,False
41703,208,312,False,0.183907,4,False,True,6.0,1,2.0,1.0,208.0,1.0,1.0,False
41705,208,312,False,0.183907,4,False,True,6.0,1,2.0,1.0,208.0,1.0,1.0,False
41707,208,312,False,0.094034,4,False,True,6.0,1,2.0,1.0,208.0,1.0,1.0,False
41709,208,312,False,0.058116,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41711,208,312,False,0.019435,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41713,208,312,False,0.101328,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41715,208,312,False,0.062933,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41717,208,312,False,0.091756,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41719,208,312,False,0.03397,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41721,208,312,False,0.019435,2,False,True,6.0,1,2.0,1.0,3489660928.0,1.0,1.0,False
41723,208,312,False,0.058116,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41725,208,312,False,0.134722,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41727,208,312,False,0.014582,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41729,208,312,True,0.247722,6,True,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41731,208,312,False,0.014582,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41733,208,312,False,0.134722,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41735,208,312,False,0.134722,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41737,208,312,False,0.134722,2,False,True,6.0,1,3.0,1.0,208.0,1.0,1.0,False
41739,208,312,True,0.247722,6,True,True,6.0,1,1.0,1.0,624.0,1.0,1.0,True
41741,208,312,False,0.07736,2,False,True,6.0,1,2.0,1.0,212992.0,1.0,1.0,False
41743,208,312,False,0.202067,2,False,True,6.0,1,2.0,1.0,416.0,1.0,1.0,False
41745,208,312,False,0.3567,4,False,True,6.0,1,2.0,1.0,416.0,1.0,1.0,False
41747,208,312,False,0.170006,4,False,True,6.0,1,2.0,1.0,416.0,1.0,1.0,False
41751,210,315,False,0.172909,2,False,True,6.0,1,2.0,1.0,210.0,1.0,1.0,False
41753,210,315,False,0.250633,6,False,True,6.0,1,2.0,1.0,210.0,1.0,1.0,False
41757,210,315,False,0.10998,4,False,True,6.0,1,2.0,1.0,420.0,1.0,1.0,False
41763,210,315,False,0.088854,2,False,True,6.0,1,2.0,1.0,420.0,1.0,1.0,False
41767,210,315,False,0.010733,2,False,True,6.0,1,2.0,1.0,420.0,1.0,1.0,False
41769,210,315,False,0.032141,2,False,True,6.0,1,2.0,1.0,420.0,1.0,1.0,False
41771,210,315,False,0.029766,2,False,True,6.0,1,2.0,1.0,420.0,1.0,1.0,False
41773,210,315,False,0.058201,2,False,True,6.0,1,2.0,1.0,420.0,1.0,1.0,False
41775,210,315,False,0.074726,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41777,210,315,False,0.008349,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41779,210,315,False,0.029766,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41781,210,315,False,0.074726,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41783,210,315,False,0.072369,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41785,210,315,False,0.088854,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41787,210,315,False,0.044001,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41789,210,315,False,0.029766,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41791,210,315,False,0.088854,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41793,210,315,False,0.051105,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41795,210,315,False,0.036888,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41799,210,315,False,0.058201,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41801,210,315,False,0.022636,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41803,210,315,False,0.067649,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41805,210,315,False,0.058201,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41807,210,315,False,0.114662,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41809,210,315,False,0.058202,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41811,210,315,False,0.086499,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41813,210,315,False,0.015497,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41815,210,315,False,0.058201,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41817,210,315,False,0.04637,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41819,210,315,False,0.010733,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41821,210,315,False,0.107632,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41823,210,315,False,0.032141,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41825,210,315,False,0.025013,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41827,210,315,False,0.093554,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41829,210,315,False,0.079438,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
41831,210,315,False,0.00358,2,False,True,6.0,1,2.0,1.0,420.0,1.0,1.0,False
41833,210,315,False,0.074726,2,False,True,6.0,1,3.0,1.0,210.0,1.0,1.0,False
52550,210,315,True,0.354249,14,True,True,6.0,1,1.0,2.0,5040.0,1.0,1.0,True
41839,212,318,False,0.060593,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41841,212,318,False,0.071018,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41843,212,318,False,0.003513,2,False,True,6.0,1,2.0,1.0,424.0,1.0,1.0,False
41845,212,318,False,0.032704,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41847,212,318,False,0.008193,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41849,212,318,False,0.060593,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41851,212,318,False,0.032704,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41853,212,318,False,0.057114,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41855,212,318,False,0.014038,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41857,212,318,False,0.022211,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41859,212,318,False,0.097572,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41861,212,318,False,0.043178,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41863,212,318,False,0.084886,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41865,212,318,False,0.004683,2,False,True,6.0,1,2.0,1.0,9.54763121e+17,1.0,1.0,False
41867,212,318,False,0.091811,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41869,212,318,False,0.066386,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41871,212,318,False,0.077956,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41873,212,318,False,0.097572,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41875,212,318,False,0.036197,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41877,212,318,False,0.015206,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41879,212,318,False,0.105635,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41881,212,318,False,0.045503,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41883,212,318,False,0.105629,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41885,212,318,False,0.088352,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41887,212,318,False,0.024545,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41889,212,318,False,0.050149,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41891,212,318,False,0.088352,2,False,True,6.0,1,3.0,1.0,212.0,1.0,1.0,False
41893,212,318,False,0.178019,4,False,True,6.0,1,2.0,1.0,424.0,1.0,1.0,False
41895,214,321,False,0.042377,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41897,214,321,False,0.065157,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41899,214,321,False,0.103687,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41901,214,321,False,0.04922,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41903,214,321,False,0.00804,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41905,214,321,False,0.105944,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41907,214,321,False,0.024089,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41909,214,321,False,0.069705,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41911,214,321,False,0.044659,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41913,214,321,False,0.014924,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41915,214,321,False,0.035526,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41917,214,321,False,0.076515,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41919,214,321,False,0.083318,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41921,214,321,False,0.003447,2,False,True,6.0,1,2.0,1.0,428.0,1.0,1.0,False
41923,214,321,False,0.103681,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41925,214,321,False,0.021799,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41929,214,321,False,0.090116,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41931,214,321,False,0.056057,2,False,True,6.0,1,3.0,1.0,214.0,1.0,1.0,False
41935,216,324,False,0.013523,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
41937,216,324,False,0.004511,2,False,True,6.0,1,2.0,1.0,1.945555039e+18,1.0,1.0,False
41939,216,324,False,0.108439,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41941,216,324,False,0.070657,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41943,216,324,False,0.068427,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41945,216,324,False,0.063963,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41947,216,324,False,0.031507,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41949,216,324,False,0.101792,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41951,216,324,False,0.085133,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41953,216,324,False,0.05391,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41955,216,324,False,0.023646,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41957,216,324,False,0.05838,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41959,216,324,False,0.030384,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41961,216,324,False,0.101786,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41963,216,324,False,0.048317,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41965,216,324,False,0.041599,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41967,216,324,False,0.090687,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41969,216,324,False,0.05391,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41971,216,324,False,0.081793,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41973,216,324,False,0.021398,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41975,216,324,False,0.010145,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41977,216,324,False,0.034873,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41979,216,324,False,0.090687,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41981,216,324,False,0.075114,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41983,216,324,False,0.040478,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41985,216,324,False,0.104008,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41987,216,324,False,0.088467,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41989,216,324,False,0.070657,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41991,216,324,False,0.090687,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41993,216,324,False,0.018024,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41995,216,324,False,0.055028,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41997,216,324,False,0.09402,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
41999,216,324,False,0.003384,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42001,216,324,False,0.018024,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42003,216,324,False,0.043839,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42005,216,324,False,0.007892,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42007,216,324,False,0.013523,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42009,216,324,False,0.014649,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42011,216,324,False,0.018024,2,False,True,6.0,1,2.0,1.0,7247757312.0,1.0,1.0,False
42015,216,324,False,0.298285,6,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42017,216,324,False,0.367023,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42019,216,324,False,0.16025,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42021,216,324,False,0.230073,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42023,216,324,False,0.125031,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42025,216,324,False,0.05391,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42031,216,324,False,0.040478,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42033,216,324,False,0.031507,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42035,216,324,False,0.09402,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42037,216,324,False,0.085133,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42039,216,324,False,0.05838,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42041,216,324,True,0.120615,6,True,True,6.0,1,1.0,1.0,1296.0,1.0,1.0,True
42043,216,324,False,0.040478,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42045,216,324,False,0.20943,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42047,216,324,False,0.189838,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42049,216,324,False,0.267949,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42051,216,324,False,0.120615,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42053,216,324,False,0.010145,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42055,216,324,False,0.16025,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42057,216,324,False,0.277598,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42059,216,324,False,0.130548,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42061,216,324,False,0.030384,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42063,216,324,False,0.090687,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42065,216,324,False,0.16025,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42067,216,324,False,0.070657,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42069,216,324,False,0.306454,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42071,216,324,False,0.030384,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42073,216,324,False,0.120615,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42075,216,324,False,0.120615,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42077,216,324,False,0.090687,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42079,216,324,False,0.120615,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42081,216,324,False,0.040478,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42083,216,324,True,0.354249,6,True,True,6.0,1,1.0,1.0,1296.0,1.0,1.0,True
42085,216,324,True,0.267949,8,True,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42087,216,324,False,0.171357,6,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42089,216,324,False,0.171357,6,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42091,216,324,False,0.267949,6,False,True,6.0,1,2.0,1.0,864.0,1.0,1.0,False
42093,216,324,False,0.267949,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42095,216,324,False,0.090687,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42097,216,324,False,0.267949,2,False,True,6.0,1,2.0,1.0,216.0,1.0,1.0,False
42099,216,324,False,0.267949,2,False,True,6.0,1,2.0,1.0,216.0,1.0,1.0,False
42101,216,324,False,0.267949,2,False,True,6.0,1,2.0,1.0,216.0,1.0,1.0,False
42103,216,324,False,0.090687,2,False,True,6.0,1,2.0,1.0,216.0,1.0,1.0,False
42105,216,324,True,0.354249,6,True,True,6.0,1,2.0,1.0,216.0,1.0,1.0,False
42107,216,324,False,0.377912,6,False,True,6.0,1,2.0,1.0,216.0,1.0,1.0,False
42109,216,324,False,0.090687,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42111,216,324,False,0.070657,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42115,216,324,False,0.267949,4,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42117,216,324,False,0.244415,6,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42121,216,324,False,0.170402,6,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42123,216,324,False,0.270625,6,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42127,216,324,False,0.229063,6,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42131,216,324,False,0.199491,6,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42133,216,324,False,0.267949,4,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42135,216,324,False,0.130309,6,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42139,216,324,False,0.267949,4,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42141,216,324,False,0.267949,4,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42147,216,324,False,0.336221,6,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42151,216,324,False,0.310701,6,False,True,6.0,1,2.0,1.0,216.0,1.0,1.0,False
42155,216,324,False,0.16025,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42159,216,324,False,0.165757,6,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42163,216,324,False,0.16025,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42165,216,324,False,0.16025,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42167,216,324,False,0.25846,6,False,True,6.0,1,2.0,1.0,216.0,1.0,1.0,False
42171,216,324,False,0.120615,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42173,216,324,False,0.267949,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42175,216,324,False,0.030384,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42177,216,324,False,0.267949,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42179,216,324,False,0.267949,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42181,216,324,False,0.030384,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42183,216,324,False,0.040478,2,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42185,216,324,False,0.171357,6,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42187,216,324,False,0.267949,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42189,216,324,False,0.090687,2,False,True,6.0,1,2.0,1.0,864.0,1.0,1.0,False
42193,216,324,False,0.194116,8,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42195,216,324,False,0.267949,4,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42197,216,324,False,0.252036,8,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42199,216,324,False,0.268629,8,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42201,216,324,False,0.267949,4,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42207,216,324,True,0.267949,6,True,True,6.0,1,1.0,1.0,1296.0,1.0,1.0,True
42209,216,324,False,0.267949,4,False,True,6.0,1,3.0,1.0,216.0,1.0,1.0,False
42211,216,324,False,0.299765,12,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
42213,216,324,False,0.090687,2,False,True,6.0,1,2.0,1.0,432.0,1.0,1.0,False
52551,216,324,True,0.354249,6,True,True,6.0,1,1.0,2.0,648.0,1.0,1.0,True
42215,218,327,False,0.099948,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42217,218,327,False,0.07375,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42219,218,327,False,0.086863,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42221,218,327,False,0.099943,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42223,218,327,False,0.014382,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42225,218,327,False,0.047438,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42227,218,327,False,0.062801,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42229,218,327,False,0.007748,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42231,218,327,False,0.040842,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42233,218,327,False,0.021008,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42235,218,327,False,0.023215,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42237,218,327,False,0.003322,2,False,True,6.0,1,2.0,1.0,436.0,1.0,1.0,False
42239,218,327,False,0.102125,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42241,218,327,False,0.043041,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42243,218,327,False,0.054028,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42245,218,327,False,0.067184,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42249,218,327,False,0.034237,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42251,218,327,False,0.080309,2,False,True,6.0,1,3.0,1.0,218.0,1.0,1.0,False
42253,218,327,True,0.119519,6,True,True,6.0,1,1.0,1.0,654.0,1.0,1.0,True
42259,220,330,False,0.363311,10,False,True,6.0,1,2.0,1.0,220.0,1.0,1.0,False
42261,220,330,False,0.363311,10,False,True,6.0,1,2.0,1.0,220.0,1.0,1.0,False
42263,220,330,True,0.381966,12,True,True,6.0,1,1.0,1.0,2640.0,1.0,1.0,True
42265,220,330,False,0.381966,2,False,True,6.0,1,2.0,1.0,220.0,1.0,1.0,False
42269,220,330,False,0.172551,4,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42271,220,330,False,0.081014,2,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42273,220,330,False,0.081014,2,False,True,6.0,1,2.0,1.0,440.0,1.0,1.0,False
42275,220,330,False,0.187312,2,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42277,220,330,False,0.27607,4,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42279,220,330,False,0.081014,2,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42281,220,330,False,0.243388,4,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42283,220,330,False,0.027127,2,False,True,6.0,1,2.0,1.0,440.0,1.0,1.0,False
42285,220,330,False,0.081014,2,False,True,6.0,1,2.0,1.0,440.0,1.0,1.0,False
42289,220,330,False,0.107767,2,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42291,220,330,False,0.078865,2,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42293,220,330,False,0.013037,2,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42295,220,330,False,0.004349,2,False,True,6.0,1,2.0,1.0,3.9631676721e+18,1.0,1.0,False
42297,220,330,False,0.040105,2,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42299,220,330,False,0.090659,2,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42301,220,330,False,0.065975,2,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42303,220,330,False,0.090659,2,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42305,220,330,False,0.098149,2,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42307,220,330,False,0.056287,2,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42309,220,330,False,0.082086,2,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42311,220,330,False,0.104566,2,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
42313,220,330,False,0.027127,2,False,True,6.0,1,3.0,1.0,220.0,1.0,1.0,False
